Urban_Area,Pop_Group,Yr,Population,Pop_Rank,Commuters,Freeway_Daily_Miles,Street_Daily_Miles,Value_of_Time,Comm_Value_of_Time,Gas_Cost,Diesel_Cost,Excess_Fuel_Gal,Excess_Fuel_Per_Com,Annual_Delay_Hours,Delay_Per_Commuter,Com_Stress_Ind,Congestion_Cost,Congest_Cost_Per_Com
El Paso TX-NM,Med,2000,655,57,314,4100,5205,12.85,70.47,1.47,1.42,6951,12,14204,32,1.21,448,776
El Paso TX-NM,Med,2002,665,56,328,4550,5435,13.43,70.86,1.32,1.29,7679,13,15692,34,1.22,474,820
El Paso TX-NM,Med,2001,660,58,321,4350,5300,13.22,71.38,1.46,1.48,7379,13,15080,33,1.22,463,801
El Paso TX-NM,Med,2003,670,58,334,4800,5705,13.73,72.23,1.45,1.43,8335,14,17033,37,1.24,503,871
El Paso TX-NM,Med,2004,675,58,338,5100,5910,14.1,74.17,1.83,1.85,8479,15,17327,37,1.24,498,863
El Paso TX-NM,Med,2005,680,58,343,5350,6100,14.58,78.05,2.23,2.4,8489,15,17349,37,1.23,483,836
El Paso TX-NM,Med,2006,685,58,348,5695,5925,15.06,80.43,2.55,2.73,8676,15,17731,37,1.24,477,826
El Paso TX-NM,Med,2008,710,57,364,5495,6015,16.1,81.52,3.36,4.07,8816,15,18017,36,1.23,455,787
El Paso TX-NM,Med,2007,700,58,357,5505,6090,15.47,82.56,2.92,3.3,8890,15,18168,37,1.24,476,824
El Paso TX-NM,Med,2011,775,55,402,5684,6314,16.79,86.81,3.29,3.56,9008,16,18408,33,1.22,445,770
El Paso TX-NM,Med,2010,750,55,388,5569,6186,16.3,88.12,2.56,2.83,8892,15,18171,34,1.22,453,784
El Paso TX-NM,Med,2012,790,54,411,5800,6225,17.14,89.56,3.33,3.75,9233,16,18868,34,1.22,447,773
El Paso TX-NM,Med,2013,805,54,418,5806,5667,17.39,89.6,3.37,3.76,9311,16,19028,33,1.22,444,768
El Paso TX-NM,Med,2009,725,56,373,5522,6045,16.01,89.75,2.13,2.43,8806,15,17996,35,1.23,456,789
El Paso TX-NM,Med,2014,820,54,419,5777,5633,17.67,94.04,3.12,3.47,9360,16,19127,33,1.22,439,760
Eugene OR,Sml,1982,190,90,62,670,1540,7.2,43.08,1.69,1.5,555,3,946,8,1.06,57,294
Eugene OR,Sml,1983,190,90,63,680,1550,7.43,44.23,1.61,1.43,593,3,1011,8,1.06,59,304
Eugene OR,Sml,1984,190,90,63,730,1575,7.75,46.47,1.58,1.4,642,3,1094,9,1.06,61,315
Eugene OR,Sml,1986,185,94,63,700,1595,8.18,46.57,1.19,1.06,784,4,1337,11,1.08,71,365
Eugene OR,Sml,1985,190,92,64,705,1580,8.03,47.83,1.56,1.38,706,4,1203,10,1.07,65,335
Eugene OR,Sml,1987,185,95,63,715,1610,8.48,48.53,1.22,1.08,813,4,1385,12,1.08,70,365
Eugene OR,Sml,1988,185,95,64,790,1620,8.83,50.04,1.22,1.08,1004,5,1710,14,1.09,84,433
Eugene OR,Sml,1989,190,95,66,880,1640,9.25,52.81,1.32,1.17,1162,6,1981,16,1.1,92,479
Eugene OR,Sml,1990,185,96,65,905,1640,9.75,55.03,1.16,1.01,1288,7,2196,18,1.11,97,503
Eugene OR,Sml,1991,195,96,69,905,1660,10.17,57.31,1.48,1.28,1514,8,2581,20,1.12,110,568
Eugene OR,Sml,1992,195,96,70,930,1675,10.47,59.01,1.26,1.33,1679,9,2862,22,1.13,118,611
Eugene OR,Sml,1993,195,96,71,1040,1705,10.78,60.84,1.26,1.29,1792,9,3055,23,1.14,122,633
Eugene OR,Sml,1994,200,96,74,1060,1680,11.06,62.23,1.24,1.26,1857,10,3166,23,1.14,124,640
Eugene OR,Sml,1995,200,96,75,1100,1700,11.37,64.27,1.28,1.31,1988,10,3389,25,1.15,129,666
Eugene OR,Sml,1998,220,95,87,1235,1775,12.17,65.76,1.19,1.27,2537,13,4324,28,1.16,153,795
Eugene OR,Sml,1996,210,96,80,1165,1725,11.71,66.2,1.37,1.4,2187,11,3727,26,1.15,137,712
Eugene OR,Sml,1999,220,95,88,1300,1840,12.43,66.76,1.47,1.37,2735,14,4662,30,1.17,162,838
Eugene OR,Sml,1997,215,95,84,1185,1740,11.98,66.83,1.4,1.39,2398,12,4087,27,1.16,147,763
Eugene OR,Sml,2000,220,96,90,1335,1900,12.85,70.47,1.64,1.61,2823,15,4811,30,1.18,162,837
Eugene OR,Sml,2002,235,96,99,1305,1825,13.43,70.86,1.52,1.47,3153,16,5374,31,1.18,173,895
Eugene OR,Sml,2001,230,96,95,1325,1800,13.22,71.38,1.67,1.67,3001,16,5115,30,1.18,167,865
Eugene OR,Sml,2003,240,95,102,1390,1900,13.73,72.23,1.65,1.65,3260,17,5557,31,1.18,175,905
Eugene OR,Sml,2004,240,95,103,1515,1925,14.1,74.17,2.11,2.19,3380,18,5761,32,1.19,176,914
Eugene OR,Sml,2005,240,95,103,1535,1950,14.58,78.05,2.48,2.77,3492,18,5951,33,1.19,176,913
Eugene OR,Sml,2006,245,95,106,1545,2020,15.06,80.43,2.81,3.03,3556,18,6060,33,1.19,174,900
Eugene OR,Sml,2008,245,96,107,1540,1915,16.1,81.52,3.54,4.27,3771,20,6428,35,1.2,173,894
Eugene OR,Sml,2007,245,95,107,1580,1980,15.47,82.56,3.14,3.45,3639,19,6202,33,1.19,173,896
Eugene OR,Sml,2011,250,96,111,1763,1866,16.79,86.81,3.56,3.91,3571,18,6086,32,1.19,156,810
Eugene OR,Sml,2010,245,96,108,1746,1860,16.3,88.12,2.86,3.1,3425,18,5837,31,1.18,155,802
Eugene OR,Sml,2012,250,96,111,1605,1910,17.14,89.56,3.67,4.06,3624,19,6177,32,1.19,156,806
Eugene OR,Sml,2013,250,96,112,1583,1852,17.39,89.6,3.7,3.92,3678,19,6268,33,1.19,156,806
Eugene OR,Sml,2009,245,96,108,1680,1858,16.01,89.75,2.42,2.63,3404,18,5801,31,1.18,156,810
Eugene OR,Sml,2014,250,98,113,1597,1798,17.67,94.04,3.51,3.69,3728,19,6354,33,1.19,155,804
Fresno CA,Med,1982,345,69,135,1100,4245,7.2,43.08,1.46,1.4,1040,2,2165,10,1.25,113,222
Fresno CA,Med,1983,360,68,143,1150,4410,7.43,44.23,1.39,1.34,1119,2,2329,10,1.25,118,232
Fresno CA,Med,1984,370,68,148,1270,4550,7.75,46.47,1.36,1.31,1210,2,2518,10,1.26,122,240
Fresno CA,Med,1986,400,68,162,1385,4800,8.18,46.57,1.03,0.99,1679,3,3493,13,1.27,160,316
Fresno CA,Med,1985,385,68,155,1335,4715,8.03,47.83,1.35,1.29,1388,3,2888,11,1.26,135,266
Fresno CA,Med,1987,410,68,168,1370,1980,8.48,48.53,1.05,1.01,1806,4,3758,14,1.28,166,328
Fresno CA,Med,1988,430,67,177,1395,5130,8.83,50.04,1.05,1.01,1925,4,4005,14,1.28,170,335
Fresno CA,Med,1989,450,66,187,1500,5220,9.25,52.81,1.14,1.09,1967,4,4093,14,1.27,166,327
Fresno CA,Med,1990,460,66,193,1580,5250,9.75,55.03,1.14,1.19,2127,4,4426,14,1.28,170,335
Fresno CA,Med,1991,475,66,202,1625,5295,10.17,57.31,1.11,1.25,2248,4,4678,15,1.28,173,340
Fresno CA,Med,1992,490,64,211,1690,5350,10.47,59.01,1.28,1.25,2490,5,5182,15,1.28,186,366
Fresno CA,Med,1993,500,64,218,1710,5440,10.78,60.84,1.23,1.26,2591,5,5392,16,1.29,188,369
Fresno CA,Med,1994,515,64,227,1740,5480,11.06,62.23,1.16,1.19,2612,5,5434,15,1.28,184,363
Fresno CA,Med,1995,525,64,234,1885,5505,11.37,64.27,1.27,1.31,2829,6,5887,16,1.29,194,383
Fresno CA,Med,1998,545,63,253,2025,6180,12.17,65.76,1.27,1.39,3352,7,6975,18,1.3,215,424
Fresno CA,Med,1996,530,64,240,1895,5700,11.71,66.2,1.21,1.24,2979,6,6198,17,1.29,199,391
Fresno CA,Med,1999,550,63,258,2200,6250,12.43,66.76,1.59,1.5,3793,7,7892,20,1.31,238,469
Fresno CA,Med,1997,540,63,247,1915,5940,11.98,66.83,1.4,1.51,3155,6,6565,17,1.29,206,405
Fresno CA,Med,2000,560,63,266,2550,6505,12.85,70.47,1.72,1.68,3896,8,8106,20,1.31,237,466
Fresno CA,Med,2002,585,63,285,3215,6510,13.43,70.86,1.66,1.58,4539,9,9444,22,1.32,264,520
Fresno CA,Med,2001,560,63,270,2520,6400,13.22,71.38,1.93,1.78,4212,8,8763,21,1.32,249,490
Fresno CA,Med,2003,595,63,294,3280,6540,13.73,72.23,1.78,1.79,4684,9,9746,22,1.32,266,525
Fresno CA,Med,2004,605,64,300,3645,6440,14.1,74.17,2.28,2.27,4895,10,10185,23,1.32,271,534
Fresno CA,Med,2005,615,64,307,3865,6470,14.58,78.05,2.62,2.93,5015,10,10435,23,1.32,268,529
Fresno CA,Med,2006,640,61,322,3890,6435,15.06,80.43,2.88,3.17,5205,10,10831,23,1.32,270,531
Fresno CA,Med,2008,660,61,335,3900,6600,16.1,81.52,3.84,4.39,5156,10,10727,22,1.32,250,493
Fresno CA,Med,2007,640,61,323,3740,6475,15.47,82.56,3.24,3.6,5372,11,11177,23,1.33,271,534
Fresno CA,Med,2011,670,62,344,3857,6318,16.79,86.81,3.51,4.02,5267,10,10959,22,1.32,245,482
Fresno CA,Med,2010,670,62,343,3835,6281,16.3,88.12,3.05,3.2,5194,10,10806,21,1.32,249,491
Fresno CA,Med,2012,675,62,347,3820,6110,17.14,89.56,3.89,4.2,5290,10,11007,21,1.32,241,475
Fresno CA,Med,2013,675,62,347,3129,7217,17.39,89.6,3.89,4.12,5505,11,11454,22,1.32,247,487
Fresno CA,Med,2009,665,61,339,3857,6527,16.01,89.75,2.61,2.71,5101,10,10613,21,1.32,249,490
Fresno CA,Med,2014,675,62,341,3160,7289,17.67,94.04,3.63,3.85,5682,11,11823,23,1.33,251,495
Grand Rapids MI,Med,1982,370,66,144,1625,3160,7.2,43.08,1.43,1.35,985,2,2010,8,1.06,108,195
Grand Rapids MI,Med,1983,380,66,150,1700,3315,7.43,44.23,1.37,1.29,1041,2,2124,8,1.06,110,200
Grand Rapids MI,Med,1984,390,66,155,1785,3575,7.75,46.47,1.34,1.26,1393,3,2843,10,1.07,141,257
Grand Rapids MI,Med,1986,410,67,166,2060,4405,8.18,46.57,1.01,0.95,2079,4,4244,14,1.09,200,363
Grand Rapids MI,Med,1985,400,67,160,1955,3875,8.03,47.83,1.32,1.25,1742,3,3556,12,1.08,171,310
Grand Rapids MI,Med,1987,415,67,169,2115,4485,8.48,48.53,1.04,0.98,2300,4,4695,15,1.09,213,388
Grand Rapids MI,Med,1988,420,68,172,2370,4590,8.83,50.04,1.03,0.97,2371,4,4839,16,1.09,211,384
Grand Rapids MI,Med,1989,430,68,178,2530,4670,9.25,52.81,1.12,1.06,2491,5,5084,16,1.09,212,385
Grand Rapids MI,Med,1990,440,68,183,2635,4805,9.75,55.03,1.1,1.14,3000,5,6124,19,1.11,242,440
Grand Rapids MI,Med,1991,445,69,188,2800,4990,10.17,57.31,1.13,1.27,3636,7,7421,22,1.12,281,511
Grand Rapids MI,Med,1992,450,69,192,3180,5350,10.47,59.01,1.08,1.16,4062,7,8291,24,1.13,305,555
Grand Rapids MI,Med,1993,460,69,199,3490,5670,10.78,60.84,1.1,1.18,4637,8,9465,27,1.14,338,615
Grand Rapids MI,Med,1994,470,69,206,3360,5765,11.06,62.23,1.02,1.1,4906,9,10013,27,1.15,349,634
Grand Rapids MI,Med,1995,480,69,213,3270,5810,11.37,64.27,1.12,1.2,5215,9,10644,28,1.15,361,655
Grand Rapids MI,Med,1998,510,67,235,3800,6165,12.17,65.76,1.11,1.13,6626,12,13523,33,1.17,428,779
Grand Rapids MI,Med,1996,490,69,220,3345,5840,11.71,66.2,1.29,1.39,5576,10,11381,29,1.16,374,681
Grand Rapids MI,Med,1999,525,65,245,3900,6280,12.43,66.76,1.13,1.1,7141,13,14575,34,1.18,452,821
Grand Rapids MI,Med,1997,500,67,228,3550,5880,11.98,66.83,1.12,1.22,6113,11,12476,31,1.16,401,730
Grand Rapids MI,Med,2000,540,65,255,4000,6440,12.85,70.47,1.63,1.52,7617,14,15547,35,1.18,466,847
Grand Rapids MI,Med,2002,570,64,277,4300,7005,13.43,70.86,1.41,1.37,7885,14,16094,34,1.18,462,840
Grand Rapids MI,Med,2001,555,64,266,4100,6750,13.22,71.38,1.5,1.54,7827,14,15974,35,1.18,466,846
Grand Rapids MI,Med,2003,585,65,287,4515,7300,13.73,72.23,1.51,1.49,8303,15,16946,35,1.18,475,864
Grand Rapids MI,Med,2004,590,65,291,4895,7715,14.1,74.17,1.9,1.94,8400,15,17145,35,1.18,469,852
Grand Rapids MI,Med,2005,595,65,295,4885,8150,14.58,78.05,2.33,2.51,8697,16,17751,36,1.18,469,853
Grand Rapids MI,Med,2006,595,65,297,4945,8585,15.06,80.43,2.64,2.85,8921,16,18208,36,1.19,466,847
Grand Rapids MI,Med,2008,600,67,303,5100,8455,16.1,81.52,3.51,4.22,9610,17,19613,39,1.2,470,855
Grand Rapids MI,Med,2007,595,66,299,5090,8560,15.47,82.56,3.06,3.42,9297,17,18975,38,1.19,473,859
Grand Rapids MI,Med,2011,610,66,312,5624,7725,16.79,86.81,3.46,3.74,9717,18,19833,38,1.19,455,827
Grand Rapids MI,Med,2010,619,66,315,5527,7800,16.3,88.12,2.38,2.94,9407,17,19201,36,1.19,455,826
Grand Rapids MI,Med,2012,615,66,320,5305,7410,17.14,89.56,3.68,3.93,10012,18,20433,38,1.2,459,835
Grand Rapids MI,Med,2013,620,66,323,5480,7312,17.39,89.6,3.65,3.96,10404,19,21234,40,1.2,471,855
Grand Rapids MI,Med,2009,605,66,307,5300,8201,16.01,89.75,2.23,2.55,9061,16,18493,36,1.18,445,809
Grand Rapids MI,Med,2014,630,65,333,5617,7539,17.67,94.04,3.3,3.72,10552,19,21536,39,1.2,470,854
Greensboro NC,Sml,1982,170,93,65,1275,2100,7.2,43.08,1.38,1.26,247,1,552,5,1.02,30,121
Greensboro NC,Sml,1983,175,94,67,1310,2170,7.43,44.23,1.32,1.2,262,1,584,5,1.02,31,124
Greensboro NC,Sml,1984,180,94,70,1350,2195,7.75,46.47,1.29,1.17,268,1,598,5,1.02,30,122
Greensboro NC,Sml,1986,190,93,75,1560,2305,8.18,46.57,0.98,0.89,307,1,686,6,1.02,33,132
Greensboro NC,Sml,1985,185,94,72,1480,2205,8.03,47.83,1.28,1.16,277,1,618,5,1.02,30,121
Greensboro NC,Sml,1987,195,93,77,1610,2315,8.48,48.53,1,0.91,359,1,800,6,1.03,37,149
Greensboro NC,Sml,1988,200,93,80,1675,2295,8.83,50.04,1,0.91,419,2,936,7,1.03,42,167
Greensboro NC,Sml,1989,205,92,83,1775,2300,9.25,52.81,1.08,0.98,540,2,1206,9,1.03,51,205
Greensboro NC,Sml,1990,215,91,87,1985,2315,9.75,55.03,1.08,1.07,691,3,1541,11,1.04,62,249
Greensboro NC,Sml,1991,220,91,91,2060,2345,10.17,57.31,1.12,1.21,875,4,1953,13,1.05,76,303
Greensboro NC,Sml,1992,225,92,94,2345,2340,10.47,59.01,1.08,1.15,1091,4,2434,16,1.06,92,366
Greensboro NC,Sml,1993,235,92,100,2490,2330,10.78,60.84,1.07,1.13,1314,5,2932,18,1.06,107,428
Greensboro NC,Sml,1994,240,93,104,2650,2325,11.06,62.23,1.02,1.08,1534,6,3424,21,1.07,122,488
Greensboro NC,Sml,1995,245,93,107,2750,2305,11.37,64.27,1.13,1.19,1657,7,3698,22,1.07,128,512
Greensboro NC,Sml,1998,265,93,122,3280,2345,12.17,65.76,1.02,1.12,2092,8,4668,25,1.08,151,605
Greensboro NC,Sml,1996,255,93,113,3910,2345,11.71,66.2,1.21,1.28,1768,7,3945,22,1.08,133,531
Greensboro NC,Sml,1999,275,93,128,3345,2415,12.43,66.76,1.05,1.06,2217,9,4947,25,1.08,157,627
Greensboro NC,Sml,1997,260,93,118,3065,2405,11.98,66.83,1.14,1.2,1874,7,4181,23,1.08,138,550
Greensboro NC,Sml,2000,280,93,133,3555,2365,12.85,70.47,1.46,1.44,2334,9,5208,26,1.09,160,639
Greensboro NC,Sml,2002,295,93,144,3810,2350,13.43,70.86,1.33,1.32,2797,11,6241,29,1.1,183,732
Greensboro NC,Sml,2001,290,93,139,3705,2340,13.22,71.38,1.43,1.47,2621,10,5848,27,1.09,174,697
Greensboro NC,Sml,2003,305,92,151,3935,2355,13.73,72.23,1.46,1.47,2988,12,6668,29,1.1,191,765
Greensboro NC,Sml,2004,310,92,154,4020,2400,14.1,74.17,1.89,1.9,3113,12,6946,30,1.1,194,776
Greensboro NC,Sml,2005,315,92,158,4095,2470,14.58,78.05,2.27,2.44,3139,13,7005,30,1.1,189,757
Greensboro NC,Sml,2006,315,92,159,4115,2495,15.06,80.43,2.62,2.8,3164,13,7060,30,1.1,185,739
Greensboro NC,Sml,2008,320,92,163,4225,2620,16.1,81.52,3.42,4.11,3399,14,7585,31,1.1,186,744
Greensboro NC,Sml,2007,320,92,162,4220,2540,15.47,82.56,2.95,3.33,3351,13,7478,31,1.1,190,762
Greensboro NC,Sml,2011,325,94,168,4583,3178,16.79,86.81,3.32,3.64,3444,14,7685,31,1.1,180,721
Greensboro NC,Sml,2010,325,93,167,4450,3120,16.3,88.12,2.7,2.93,3369,13,7519,30,1.1,182,728
Greensboro NC,Sml,2012,330,93,170,4535,3260,17.14,89.56,3.49,3.89,3473,14,7751,31,1.1,178,713
Greensboro NC,Sml,2013,330,94,170,4477,3086,17.39,89.6,3.44,3.89,3503,14,7818,31,1.1,177,709
Greensboro NC,Sml,2009,320,93,164,4350,2800,16.01,89.75,2.24,2.53,3250,13,7253,30,1.1,178,714
Greensboro NC,Sml,2014,330,94,167,4531,3123,17.67,94.04,3.2,3.58,3534,14,7887,32,1.11,176,703
Hartford CT,Med,1982,775,38,295,4790,3255,7.2,43.08,1.55,1.57,1879,3,3967,9,1.07,225,357
Hartford CT,Med,1983,775,39,298,5250,3305,7.43,44.23,1.48,1.5,1890,3,3989,9,1.07,220,348
Hartford CT,Med,1984,780,38,303,5525,3355,7.75,46.47,1.44,1.47,2275,4,4801,10,1.08,253,402
Hartford CT,Med,1986,795,39,314,6155,3510,8.18,46.57,1.09,1.11,3066,5,6472,14,1.09,324,513
Hartford CT,Med,1985,785,38,307,5900,3400,8.03,47.83,1.43,1.45,2594,4,5476,12,1.08,279,442
Hartford CT,Med,1987,800,39,319,6480,3595,8.48,48.53,1.12,1.14,3285,5,6935,14,1.09,335,530
Hartford CT,Med,1988,805,39,324,6720,3725,8.83,50.04,1.12,1.14,3803,6,8027,17,1.1,372,590
Hartford CT,Med,1989,815,39,331,6915,3800,9.25,52.81,1.21,1.23,4230,7,8928,18,1.11,395,626
Hartford CT,Med,1990,825,40,338,7200,3915,9.75,55.03,1.12,1.2,4674,7,9866,20,1.12,414,656
Hartford CT,Med,1991,830,40,344,7680,3950,10.17,57.31,1.23,1.38,5391,9,11379,22,1.13,458,726
Hartford CT,Med,1992,830,41,349,9315,4100,10.47,59.01,1.26,1.25,6107,10,12892,25,1.14,504,798
Hartford CT,Med,1993,835,41,355,8480,4350,10.78,60.84,1.23,1.18,6230,10,13151,25,1.14,499,791
Hartford CT,Med,1994,835,41,360,8580,4690,11.06,62.23,1.18,1.13,6747,11,14242,27,1.15,527,835
Hartford CT,Med,1995,840,41,367,8795,5020,11.37,64.27,1.34,1.29,7295,12,15399,29,1.16,554,878
Hartford CT,Med,1998,850,43,385,9400,5790,12.17,65.76,1.22,1.19,8467,13,17871,32,1.17,601,953
Hartford CT,Med,1996,845,42,373,8875,5300,11.71,66.2,1.47,1.41,7438,12,15699,29,1.16,549,869
Hartford CT,Med,1999,860,43,395,9735,6105,12.43,66.76,1.24,1.16,8785,14,18544,33,1.18,610,967
Hartford CT,Med,1997,845,42,378,9185,5510,11.98,66.83,1.39,1.3,7782,12,16427,30,1.16,561,889
Hartford CT,Med,2000,865,43,402,10215,6310,12.85,70.47,1.7,1.58,9409,15,19860,34,1.18,633,1002
Hartford CT,Med,2002,875,46,417,10360,6900,13.43,70.86,1.46,1.42,10200,16,21531,36,1.19,656,1040
Hartford CT,Med,2001,870,44,410,10175,6730,13.22,71.38,1.77,1.6,9877,16,20847,36,1.19,646,1023
Hartford CT,Med,2003,880,48,425,10425,7015,13.73,72.23,1.6,1.68,10514,17,22192,37,1.19,661,1048
Hartford CT,Med,2004,885,48,429,10565,7225,14.1,74.17,2.08,2.11,11093,18,23414,38,1.2,680,1077
Hartford CT,Med,2005,890,48,434,10590,7495,14.58,78.05,2.35,2.65,11539,18,24355,40,1.21,684,1084
Hartford CT,Med,2006,895,48,439,10745,7520,15.06,80.43,2.83,2.99,12308,19,25979,42,1.22,706,1119
Hartford CT,Med,2008,895,49,441,10780,7470,16.1,81.52,3.55,4.46,13653,22,28818,46,1.24,734,1163
Hartford CT,Med,2007,895,49,440,10840,7585,15.47,82.56,3.23,3.66,12846,20,27114,44,1.23,717,1136
Hartford CT,Med,2011,905,51,450,11693,7428,16.79,86.81,3.59,3.9,13073,21,27594,44,1.23,673,1066
Hartford CT,Med,2010,900,51,446,11580,7420,16.3,88.12,2.91,3.2,13424,21,28334,45,1.23,713,1129
Hartford CT,Med,2012,905,51,450,10545,7520,17.14,89.56,3.78,4.15,13182,21,27824,44,1.23,665,1053
Hartford CT,Med,2013,905,51,450,10785,7322,17.39,89.6,3.82,4.2,13291,21,28054,44,1.23,660,1046
Hartford CT,Med,2009,900,49,445,11100,7400,16.01,89.75,2.41,2.88,13458,21,28406,45,1.23,726,1151
Hartford CT,Med,2014,910,51,447,11022,7073,17.67,94.04,3.65,3.87,13406,21,28296,45,1.23,656,1038
Honolulu HI,Med,1982,570,50,198,3320,2410,7.2,43.08,1.74,2,3233,6,6337,21,1.29,346,632
Honolulu HI,Med,1983,585,50,206,3700,2455,7.43,44.23,1.66,1.92,3419,6,6702,21,1.29,355,647
Honolulu HI,Med,1984,590,50,209,3865,2505,7.75,46.47,1.62,1.87,3733,7,7317,23,1.3,371,678
Honolulu HI,Med,1986,595,49,214,4105,2555,8.18,46.57,1.23,1.42,4403,8,8630,26,1.33,415,758
Honolulu HI,Med,1985,590,50,211,3965,2555,8.03,47.83,1.61,1.85,4024,7,7888,24,1.32,387,705
Honolulu HI,Med,1987,620,47,225,4540,2600,8.48,48.53,1.26,1.45,4944,9,9690,28,1.35,450,821
Honolulu HI,Med,1988,660,46,242,4940,2615,8.83,50.04,1.26,1.45,5418,10,10620,29,1.35,473,864
Honolulu HI,Med,1989,665,46,245,5155,2690,9.25,52.81,1.36,1.57,5528,10,10834,29,1.35,461,841
Honolulu HI,Med,1990,665,48,247,5225,2700,9.75,55.03,1.36,1.57,6015,11,11789,31,1.37,476,868
Honolulu HI,Med,1991,670,49,252,5365,2785,10.17,57.31,1.46,1.68,6265,11,12279,32,1.38,475,867
Honolulu HI,Med,1992,685,49,261,5555,2935,10.47,59.01,1.47,1.69,6922,13,13566,34,1.4,510,930
Honolulu HI,Med,1993,690,49,267,5505,3070,10.78,60.84,1.5,1.68,7144,13,14003,35,1.4,511,932
Honolulu HI,Med,1994,695,49,272,5615,3090,11.06,62.23,1.52,1.7,7411,14,14527,35,1.41,517,943
Honolulu HI,Med,1995,700,49,277,5635,3170,11.37,64.27,1.57,1.75,8082,15,15842,38,1.43,548,1000
Honolulu HI,Med,1998,700,51,288,5725,3080,12.17,65.76,1.63,1.83,8990,16,17621,41,1.45,570,1040
Honolulu HI,Med,1996,705,49,283,5680,3175,11.71,66.2,1.68,1.88,8435,15,16532,39,1.44,556,1014
Honolulu HI,Med,1999,695,53,289,5715,3100,12.43,66.76,1.53,1.88,9395,17,18414,43,1.47,583,1063
Honolulu HI,Med,1997,705,50,286,5720,3100,11.98,66.83,1.67,1.83,8833,16,17312,41,1.45,569,1038
Honolulu HI,Med,2000,695,53,293,5625,3115,12.85,70.47,1.86,2.02,9585,17,18787,44,1.47,575,1050
Honolulu HI,Med,2002,700,54,303,5775,3155,13.43,70.86,1.72,2,10117,18,19830,45,1.48,581,1061
Honolulu HI,Med,2001,700,53,299,5740,3135,13.22,71.38,2,2.12,9905,18,19413,44,1.48,578,1055
Honolulu HI,Med,2003,710,54,311,5930,3175,13.73,72.23,2.03,1.22,10599,19,20775,46,1.49,595,1086
Honolulu HI,Med,2004,715,54,315,6000,3200,14.1,74.17,2.38,2.5,11104,20,21764,48,1.5,608,1108
Honolulu HI,Med,2005,720,54,319,6015,3250,14.58,78.05,2.63,2.93,11973,22,23466,51,1.53,634,1156
Honolulu HI,Med,2006,725,55,323,6080,3200,15.06,80.43,3.09,3.51,12376,23,24256,52,1.54,634,1156
Honolulu HI,Med,2008,745,54,336,6150,3095,16.1,81.52,3.74,4.34,12955,24,25391,52,1.54,622,1135
Honolulu HI,Med,2007,735,55,329,6275,3170,15.47,82.56,3.41,4,12766,23,25022,52,1.54,637,1161
Honolulu HI,Med,2011,800,53,364,6265,3148,16.79,86.81,3.66,4.43,13478,25,26417,50,1.53,619,1130
Honolulu HI,Med,2010,780,53,354,6213,3110,16.3,88.12,3.47,4.04,13157,24,25788,51,1.53,624,1138
Honolulu HI,Med,2012,820,53,374,5855,3125,17.14,89.56,4.11,4.79,13738,25,26926,50,1.52,618,1128
Honolulu HI,Med,2013,835,53,381,5959,3139,17.39,89.6,4.35,4.91,13951,25,27344,50,1.52,619,1129
Honolulu HI,Med,2009,760,54,344,6200,3100,16.01,89.75,2.87,3.86,12636,23,24766,50,1.52,609,1111
Honolulu HI,Med,2014,845,53,379,6066,3252,17.67,94.04,4.21,4.86,14118,26,27672,50,1.53,616,1125
Houston TX,Vlg,1982,2400,11,1066,20000,19335,7.2,43.08,1.37,1.34,29123,9,62747,42,1.28,3730,1129
Houston TX,Vlg,1983,2420,11,1084,21930,19870,7.43,44.23,1.31,1.28,30867,9,66505,44,1.29,3831,1159
Houston TX,Vlg,1984,2450,11,1106,23280,20705,7.75,46.47,1.28,1.25,33684,10,72573,47,1.31,4007,1212
Houston TX,Vlg,1986,2525,12,1160,24680,20370,8.18,46.57,0.97,0.95,32577,10,70188,43,1.29,3674,1112
Houston TX,Vlg,1985,2475,12,1128,23135,20690,8.03,47.83,1.27,1.24,33355,10,71865,46,1.3,3832,1159
Houston TX,Vlg,1987,2550,12,1181,25635,20285,8.48,48.53,0.99,0.97,31482,10,67829,41,1.28,3426,1036
Houston TX,Vlg,1988,2600,12,1213,27280,21535,8.83,50.04,0.99,0.97,31097,9,66999,40,1.27,3249,983
Houston TX,Vlg,1989,2650,12,1248,28310,22255,9.25,52.81,1.07,1.05,31834,10,68588,40,1.27,3173,960
Houston TX,Vlg,1990,2700,12,1281,30000,22480,9.75,55.03,1.04,1.07,32558,10,70147,40,1.27,3079,932
Houston TX,Vlg,1991,2775,12,1324,31600,23675,10.17,57.31,1.12,1.2,33873,10,72981,40,1.27,3074,930
Houston TX,Vlg,1992,2850,12,1368,32800,23565,10.47,59.01,1.09,1.17,34557,10,74455,40,1.27,3045,921
Houston TX,Vlg,1993,2930,12,1414,34000,25260,10.78,60.84,1.1,1.17,35792,11,77116,40,1.27,3062,926
Houston TX,Vlg,1994,3045,12,1478,35900,25805,11.06,62.23,1.03,1.09,37432,11,80649,40,1.27,3122,945
Houston TX,Vlg,1995,3150,12,1540,37500,26785,11.37,64.27,1.14,1.21,39785,12,85720,41,1.28,3227,976
Houston TX,Vlg,1998,3515,11,1746,42000,33665,12.17,65.76,1.01,1.1,46100,14,99325,42,1.28,3496,1058
